"","der_activity_month","var_1","name","prop","england_IS","england_NHS","england_IS_prop","sector","value"
"799","2020-06-01","North East and Yorkshire","Outpatient appointments","0.201207243460765","226","12009","1.84715978749489","NHS","1984"
"800","2020-06-01","North East and Yorkshire","Outpatient appointments","0.201207243460765","226","12009","1.84715978749489","Independent Sector","4"
"801","2020-06-01","North West","Inpatient admissions","3.125","713","5428","11.6104868913858","NHS","465"
"802","2020-06-01","North West","Inpatient admissions","3.125","713","5428","11.6104868913858","Independent Sector","15"
"803","2020-06-01","North West","Outpatient appointments","0.248911014312383","226","12009","1.84715978749489","NHS","1603"
"804","2020-06-01","North West","Outpatient appointments","0.248911014312383","226","12009","1.84715978749489","Independent Sector","4"
"805","2020-06-01","South East","Inpatient admissions","9.82367758186398","713","5428","11.6104868913858","NHS","1074"
"806","2020-06-01","South East","Inpatient admissions","9.82367758186398","713","5428","11.6104868913858","Independent Sector","117"
"807","2020-06-01","South East","Outpatient appointments","9.3769278223319","226","12009","1.84715978749489","NHS","1469"
"808","2020-06-01","South East","Outpatient appointments","9.3769278223319","226","12009","1.84715978749489","Independent Sector","152"
"809","2020-06-01","South West","Inpatient admissions","21.5962441314554","713","5428","11.6104868913858","NHS","668"
"810","2020-06-01","South West","Inpatient admissions","21.5962441314554","713","5428","11.6104868913858","Independent Sector","184"
"811","2020-06-01","South West","Outpatient appointments","0.965250965250965","226","12009","1.84715978749489","NHS","513"
"812","2020-06-01","South West","Outpatient appointments","0.965250965250965","226","12009","1.84715978749489","Independent Sector","5"
"813","2020-07-01","East of England","Inpatient admissions","6.00130463144162","1820","12370","12.8259337561663","NHS","1441"
"814","2020-07-01","East of England","Inpatient admissions","6.00130463144162","1820","12370","12.8259337561663","Independent Sector","92"
"815","2020-07-01","East of England","Outpatient appointments","1.72052035249685","572","14374","3.82711093269102","NHS","2342"
"816","2020-07-01","East of England","Outpatient appointments","1.72052035249685","572","14374","3.82711093269102","Independent Sector","41"
"817","2020-07-01","London","Inpatient admissions","17.4897119341564","1820","12370","12.8259337561663","NHS","1604"
"818","2020-07-01","London","Inpatient admissions","17.4897119341564","1820","12370","12.8259337561663","Independent Sector","340"
"819","2020-07-01","London","Outpatient appointments","4.89943269726663","572","14374","3.82711093269102","NHS","1844"
"820","2020-07-01","London","Outpatient appointments","4.89943269726663","572","14374","3.82711093269102","Independent Sector","95"
"821","2020-07-01","Midlands","Inpatient admissions","14.6411828344753","1820","12370","12.8259337561663","NHS","2367"
"822","2020-07-01","Midlands","Inpatient admissions","14.6411828344753","1820","12370","12.8259337561663","Independent Sector","406"
"823","2020-07-01","Midlands","Outpatient appointments","3.31074035453598","572","14374","3.82711093269102","NHS","3709"
"824","2020-07-01","Midlands","Outpatient appointments","3.31074035453598","572","14374","3.82711093269102","Independent Sector","127"
"825","2020-07-01","North East and Yorkshire","Inpatient admissions","10.802858343842","1820","12370","12.8259337561663","NHS","2122"
"826","2020-07-01","North East and Yorkshire","Inpatient admissions","10.802858343842","1820","12370","12.8259337561663","Independent Sector","257"
"827","2020-07-01","North East and Yorkshire","Outpatient appointments","3.45423143350604","572","14374","3.82711093269102","NHS","2236"
"828","2020-07-01","North East and Yorkshire","Outpatient appointments","3.45423143350604","572","14374","3.82711093269102","Independent Sector","80"
"829","2020-07-01","North West","Inpatient admissions","9.59752321981424","1820","12370","12.8259337561663","NHS","1168"
"830","2020-07-01","North West","Inpatient admissions","9.59752321981424","1820","12370","12.8259337561663","Independent Sector","124"
"831","2020-07-01","North West","Outpatient appointments","1.53683094859565","572","14374","3.82711093269102","NHS","1858"
"832","2020-07-01","North West","Outpatient appointments","1.53683094859565","572","14374","3.82711093269102","Independent Sector","29"
"833","2020-07-01","South East","Inpatient admissions","11.5994236311239","1820","12370","12.8259337561663","NHS","2454"
"834","2020-07-01","South East","Inpatient admissions","11.5994236311239","1820","12370","12.8259337561663","Independent Sector","322"
"835","2020-07-01","South East","Outpatient appointments","9.10983862571577","572","14374","3.82711093269102","NHS","1746"
"836","2020-07-01","South East","Outpatient appointments","9.10983862571577","572","14374","3.82711093269102","Independent Sector","175"
"837","2020-07-01","South West","Inpatient admissions","18.6872069658406","1820","12370","12.8259337561663","NHS","1214"
"838","2020-07-01","South West","Inpatient admissions","18.6872069658406","1820","12370","12.8259337561663","Independent Sector","279"
"839","2020-07-01","South West","Outpatient appointments","3.76506024096386","572","14374","3.82711093269102","NHS","639"
"840","2020-07-01","South West","Outpatient appointments","3.76506024096386","572","14374","3.82711093269102","Independent Sector","25"
"841","2020-08-01","East of England","Inpatient admissions","12.0835405271009","3597","16075","18.284871899146","NHS","1768"
"842","2020-08-01","East of England","Inpatient admissions","12.0835405271009","3597","16075","18.284871899146","Independent Sector","243"
"843","2020-08-01","East of England","Outpatient appointments","2.17118997912317","738","14646","4.79719188767551","NHS","2343"
"844","2020-08-01","East of England","Outpatient appointments","2.17118997912317","738","14646","4.79719188767551","Independent Sector","52"
"845","2020-08-01","London","Inpatient admissions","21.3627992633518","3597","16075","18.284871899146","NHS","2135"
"846","2020-08-01","London","Inpatient admissions","21.3627992633518","3597","16075","18.284871899146","Independent Sector","580"
"847","2020-08-01","London","Outpatient appointments","3.99113082039911","738","14646","4.79719188767551","NHS","1732"
"848","2020-08-01","London","Outpatient appointments","3.99113082039911","738","14646","4.79719188767551","Independent Sector","72"
"849","2020-08-01","Midlands","Inpatient admissions","17.9927197087883","3597","16075","18.284871899146","NHS","3154"
"850","2020-08-01","Midlands","Inpatient admissions","17.9927197087883","3597","16075","18.284871899146","Independent Sector","692"
"851","2020-08-01","Midlands","Outpatient appointments","4.35356200527704","738","14646","4.79719188767551","NHS","3625"
"852","2020-08-01","Midlands","Outpatient appointments","4.35356200527704","738","14646","4.79719188767551","Independent Sector","165"
"853","2020-08-01","North East and Yorkshire","Inpatient admissions","16.3317384370016","3597","16075","18.284871899146","NHS","2623"
"854","2020-08-01","North East and Yorkshire","Inpatient admissions","16.3317384370016","3597","16075","18.284871899146","Independent Sector","512"
"855","2020-08-01","North East and Yorkshire","Outpatient appointments","7.28862973760933","738","14646","4.79719188767551","NHS","2226"
"856","2020-08-01","North East and Yorkshire","Outpatient appointments","7.28862973760933","738","14646","4.79719188767551","Independent Sector","175"
"857","2020-08-01","North West","Inpatient admissions","22.0960698689956","3597","16075","18.284871899146","NHS","1784"
"858","2020-08-01","North West","Inpatient admissions","22.0960698689956","3597","16075","18.284871899146","Independent Sector","506"
"859","2020-08-01","North West","Outpatient appointments","3.23488045007032","738","14646","4.79719188767551","NHS","2064"
"860","2020-08-01","North West","Outpatient appointments","3.23488045007032","738","14646","4.79719188767551","Independent Sector","69"
"861","2020-08-01","South East","Inpatient admissions","17.9683078664403","3597","16075","18.284871899146","NHS","2899"
"862","2020-08-01","South East","Inpatient admissions","17.9683078664403","3597","16075","18.284871899146","Independent Sector","635"
"863","2020-08-01","South East","Outpatient appointments","8.44465648854962","738","14646","4.79719188767551","NHS","1919"
"864","2020-08-01","South East","Outpatient appointments","8.44465648854962","738","14646","4.79719188767551","Independent Sector","177"
"865","2020-08-01","South West","Inpatient admissions","20.0373657169547","3597","16075","18.284871899146","NHS","1712"
"866","2020-08-01","South West","Inpatient admissions","20.0373657169547","3597","16075","18.284871899146","Independent Sector","429"
"867","2020-08-01","South West","Outpatient appointments","3.66013071895425","738","14646","4.79719188767551","NHS","737"
"868","2020-08-01","South West","Outpatient appointments","3.66013071895425","738","14646","4.79719188767551","Independent Sector","28"
"869","2020-09-01","East of England","Inpatient admissions","15.5281572809064","5518","22692","19.5604395604396","NHS","2535"
"870","2020-09-01","East of England","Inpatient admissions","15.5281572809064","5518","22692","19.5604395604396","Independent Sector","466"
"871","2020-09-01","East of England","Outpatient appointments","2.64479410780047","1179","18373","6.0300736497545","NHS","2908"
"872","2020-09-01","East of England","Outpatient appointments","2.64479410780047","1179","18373","6.0300736497545","Independent Sector","79"
"873","2020-09-01","London","Inpatient admissions","20.6733444629939","5518","22692","19.5604395604396","NHS","2851"
"874","2020-09-01","London","Inpatient admissions","20.6733444629939","5518","22692","19.5604395604396","Independent Sector","743"
"875","2020-09-01","London","Outpatient appointments","4.57703310175725","1179","18373","6.0300736497545","NHS","2335"
"876","2020-09-01","London","Outpatient appointments","4.57703310175725","1179","18373","6.0300736497545","Independent Sector","112"
"877","2020-09-01","Midlands","Inpatient admissions","18.2626797880394","5518","22692","19.5604395604396","NHS","4319"
"878","2020-09-01","Midlands","Inpatient admissions","18.2626797880394","5518","22692","19.5604395604396","Independent Sector","965"
"879","2020-09-01","Midlands","Outpatient appointments","8.05302730510487","1179","18373","6.0300736497545","NHS","4647"
"880","2020-09-01","Midlands","Outpatient appointments","8.05302730510487","1179","18373","6.0300736497545","Independent Sector","407"
"881","2020-09-01","North East and Yorkshire","Inpatient admissions","19.3513278188942","5518","22692","19.5604395604396","NHS","3705"
"882","2020-09-01","North East and Yorkshire","Inpatient admissions","19.3513278188942","5518","22692","19.5604395604396","Independent Sector","889"
"883","2020-09-01","North East and Yorkshire","Outpatient appointments","6.97290152015863","1179","18373","6.0300736497545","NHS","2815"
"884","2020-09-01","North East and Yorkshire","Outpatient appointments","6.97290152015863","1179","18373","6.0300736497545","Independent Sector","211"
"885","2020-09-01","North West","Inpatient admissions","17.7635098983414","5518","22692","19.5604395604396","NHS","3074"
"886","2020-09-01","North West","Inpatient admissions","17.7635098983414","5518","22692","19.5604395604396","Independent Sector","664"
"887","2020-09-01","North West","Outpatient appointments","3.40036563071298","1179","18373","6.0300736497545","NHS","2642"
"888","2020-09-01","North West","Outpatient appointments","3.40036563071298","1179","18373","6.0300736497545","Independent Sector","93"
"889","2020-09-01","South East","Inpatient admissions","23.5961538461538","5518","22692","19.5604395604396","NHS","3973"
"890","2020-09-01","South East","Inpatient admissions","23.5961538461538","5518","22692","19.5604395604396","Independent Sector","1227"
"891","2020-09-01","South East","Outpatient appointments","9.41320293398533","1179","18373","6.0300736497545","NHS","2223"
"892","2020-09-01","South East","Outpatient appointments","9.41320293398533","1179","18373","6.0300736497545","Independent Sector","231"
"893","2020-09-01","South West","Inpatient admissions","20.1500535905681","5518","22692","19.5604395604396","NHS","2235"
"894","2020-09-01","South West","Inpatient admissions","20.1500535905681","5518","22692","19.5604395604396","Independent Sector","564"
"895","2020-09-01","South West","Outpatient appointments","5.41813898704358","1179","18373","6.0300736497545","NHS","803"
"896","2020-09-01","South West","Outpatient appointments","5.41813898704358","1179","18373","6.0300736497545","Independent Sector","46"
"897","2020-10-01","East of England","Inpatient admissions","17.3734610123119","7670","27038","22.0986516076985","NHS","3020"
"898","2020-10-01","East of England","Inpatient admissions","17.3734610123119","7670","27038","22.0986516076985","Independent Sector","635"
"899","2020-10-01","East of England","Outpatient appointments","3.0945173225698","1405","17402","7.47062264050619","NHS","2881"
"900","2020-10-01","East of England","Outpatient appointments","3.0945173225698","1405","17402","7.47062264050619","Independent Sector","92"
"901","2020-10-01","London","Inpatient admissions","23.1221719457014","7670","27038","22.0986516076985","NHS","3398"
"902","2020-10-01","London","Inpatient admissions","23.1221719457014","7670","27038","22.0986516076985","Independent Sector","1022"
"903","2020-10-01","London","Outpatient appointments","8","1405","17402","7.47062264050619","NHS","1702"
"904","2020-10-01","London","Outpatient appointments","8","1405","17402","7.47062264050619","Independent Sector","148"
"905","2020-10-01","Midlands","Inpatient admissions","21.0017574692443","7670","27038","22.0986516076985","NHS","5394"
"906","2020-10-01","Midlands","Inpatient admissions","21.0017574692443","7670","27038","22.0986516076985","Independent Sector","1434"
"907","2020-10-01","Midlands","Outpatient appointments","8.89538525788265","1405","17402","7.47062264050619","NHS","4363"
"908","2020-10-01","Midlands","Outpatient appointments","8.89538525788265","1405","17402","7.47062264050619","Independent Sector","426"
"909","2020-10-01","North East and Yorkshire","Inpatient admissions","20.9072978303748","7670","27038","22.0986516076985","NHS","4411"
"910","2020-10-01","North East and Yorkshire","Inpatient admissions","20.9072978303748","7670","27038","22.0986516076985","Independent Sector","1166"
"911","2020-10-01","North East and Yorkshire","Outpatient appointments","7.49088498508452","1405","17402","7.47062264050619","NHS","2791"
"912","2020-10-01","North East and Yorkshire","Outpatient appointments","7.49088498508452","1405","17402","7.47062264050619","Independent Sector","226"
"913","2020-10-01","North West","Inpatient admissions","22.2144194756554","7670","27038","22.0986516076985","NHS","3323"
"914","2020-10-01","North West","Inpatient admissions","22.2144194756554","7670","27038","22.0986516076985","Independent Sector","949"
"915","2020-10-01","North West","Outpatient appointments","5.69594865623746","1405","17402","7.47062264050619","NHS","2351"
"916","2020-10-01","North West","Outpatient appointments","5.69594865623746","1405","17402","7.47062264050619","Independent Sector","142"
"917","2020-10-01","South East","Inpatient admissions","25.3551912568306","7670","27038","22.0986516076985","NHS","4781"
"918","2020-10-01","South East","Inpatient admissions","25.3551912568306","7670","27038","22.0986516076985","Independent Sector","1624"
"919","2020-10-01","South East","Outpatient appointments","10.6502242152466","1405","17402","7.47062264050619","NHS","2391"
"920","2020-10-01","South East","Outpatient appointments","10.6502242152466","1405","17402","7.47062264050619","Independent Sector","285"
"921","2020-10-01","South West","Inpatient admissions","23.6553083638412","7670","27038","22.0986516076985","NHS","2711"
"922","2020-10-01","South West","Inpatient admissions","23.6553083638412","7670","27038","22.0986516076985","Independent Sector","840"
"923","2020-10-01","South West","Outpatient appointments","8.52329038652131","1405","17402","7.47062264050619","NHS","923"
"924","2020-10-01","South West","Outpatient appointments","8.52329038652131","1405","17402","7.47062264050619","Independent Sector","86"
"925","2020-11-01","East of England","Inpatient admissions","18.6294945284002","7512","24195","23.6919292269846","NHS","3123"
"926","2020-11-01","East of England","Inpatient admissions","18.6294945284002","7512","24195","23.6919292269846","Independent Sector","715"
"927","2020-11-01","East of England","Outpatient appointments","3.33086602516654","1367","15203","8.24984912492456","NHS","2612"
"928","2020-11-01","East of England","Outpatient appointments","3.33086602516654","1367","15203","8.24984912492456","Independent Sector","90"
"929","2020-11-01","London","Inpatient admissions","23.1411042944785","7512","24195","23.6919292269846","NHS","3132"
"930","2020-11-01","London","Inpatient admissions","23.1411042944785","7512","24195","23.6919292269846","Independent Sector","943"
"931","2020-11-01","London","Outpatient appointments","9.26916221033868","1367","15203","8.24984912492456","NHS","1527"
"932","2020-11-01","London","Outpatient appointments","9.26916221033868","1367","15203","8.24984912492456","Independent Sector","156"
"933","2020-11-01","Midlands","Inpatient admissions","25.7896450667535","7512","24195","23.6919292269846","NHS","4558"
"934","2020-11-01","Midlands","Inpatient admissions","25.7896450667535","7512","24195","23.6919292269846","Independent Sector","1584"
"935","2020-11-01","Midlands","Outpatient appointments","10.8770081643403","1367","15203","8.24984912492456","NHS","3384"
"936","2020-11-01","Midlands","Outpatient appointments","10.8770081643403","1367","15203","8.24984912492456","Independent Sector","413"
"937","2020-11-01","North East and Yorkshire","Inpatient admissions","20.8314806580703","7512","24195","23.6919292269846","NHS","3561"
"938","2020-11-01","North East and Yorkshire","Inpatient admissions","20.8314806580703","7512","24195","23.6919292269846","Independent Sector","937"
"939","2020-11-01","North East and Yorkshire","Outpatient appointments","7.7140549273021","1367","15203","8.24984912492456","NHS","2285"
"940","2020-11-01","North East and Yorkshire","Outpatient appointments","7.7140549273021","1367","15203","8.24984912492456","Independent Sector","191"
"941","2020-11-01","North West","Inpatient admissions","27.7286976346537","7512","24195","23.6919292269846","NHS","2536"
"942","2020-11-01","North West","Inpatient admissions","27.7286976346537","7512","24195","23.6919292269846","Independent Sector","973"
"943","2020-11-01","North West","Outpatient appointments","5.51517742625053","1367","15203","8.24984912492456","NHS","2210"
"944","2020-11-01","North West","Outpatient appointments","5.51517742625053","1367","15203","8.24984912492456","Independent Sector","129"
"945","2020-11-01","South East","Inpatient admissions","23.5873015873016","7512","24195","23.6919292269846","NHS","4814"
"946","2020-11-01","South East","Inpatient admissions","23.5873015873016","7512","24195","23.6919292269846","Independent Sector","1486"
"947","2020-11-01","South East","Outpatient appointments","10.2335928809789","1367","15203","8.24984912492456","NHS","2421"
"948","2020-11-01","South East","Outpatient appointments","10.2335928809789","1367","15203","8.24984912492456","Independent Sector","276"
"949","2020-11-01","South West","Inpatient admissions","26.1285500747384","7512","24195","23.6919292269846","NHS","2471"
"950","2020-11-01","South West","Inpatient admissions","26.1285500747384","7512","24195","23.6919292269846","Independent Sector","874"
"951","2020-11-01","South West","Outpatient appointments","12.7853881278539","1367","15203","8.24984912492456","NHS","764"
"952","2020-11-01","South West","Outpatient appointments","12.7853881278539","1367","15203","8.24984912492456","Independent Sector","112"
"953","2020-12-01","East of England","Inpatient admissions","17.5739247311828","6266","19860","23.9837709561357","NHS","2453"
"954","2020-12-01","East of England","Inpatient admissions","17.5739247311828","6266","19860","23.9837709561357","Independent Sector","523"
"955","2020-12-01","East of England","Outpatient appointments","3.54808590102708","1255","13580","8.45972362655881","NHS","2066"
"956","2020-12-01","East of England","Outpatient appointments","3.54808590102708","1255","13580","8.45972362655881","Independent Sector","76"
"957","2020-12-01","London","Inpatient admissions","25.1175917215428","6266","19860","23.9837709561357","NHS","2388"
"958","2020-12-01","London","Inpatient admissions","25.1175917215428","6266","19860","23.9837709561357","Independent Sector","801"
"959","2020-12-01","London","Outpatient appointments","9.53248330297511","1255","13580","8.45972362655881","NHS","1490"
"960","2020-12-01","London","Outpatient appointments","9.53248330297511","1255","13580","8.45972362655881","Independent Sector","157"
"961","2020-12-01","Midlands","Inpatient admissions","24.2274678111588","6266","19860","23.9837709561357","NHS","3531"
"962","2020-12-01","Midlands","Inpatient admissions","24.2274678111588","6266","19860","23.9837709561357","Independent Sector","1129"
"963","2020-12-01","Midlands","Outpatient appointments","10.2362204724409","1255","13580","8.45972362655881","NHS","3192"
"964","2020-12-01","Midlands","Outpatient appointments","10.2362204724409","1255","13580","8.45972362655881","Independent Sector","364"
"965","2020-12-01","North East and Yorkshire","Inpatient admissions","21.605383321317","6266","19860","23.9837709561357","NHS","3262"
"966","2020-12-01","North East and Yorkshire","Inpatient admissions","21.605383321317","6266","19860","23.9837709561357","Independent Sector","899"
"967","2020-12-01","North East and Yorkshire","Outpatient appointments","6.6751161808196","1255","13580","8.45972362655881","NHS","2209"
"968","2020-12-01","North East and Yorkshire","Outpatient appointments","6.6751161808196","1255","13580","8.45972362655881","Independent Sector","158"
"969","2020-12-01","North West","Inpatient admissions","24.6222222222222","6266","19860","23.9837709561357","NHS","2544"
"970","2020-12-01","North West","Inpatient admissions","24.6222222222222","6266","19860","23.9837709561357","Independent Sector","831"
"971","2020-12-01","North West","Outpatient appointments","6.20490620490621","1255","13580","8.45972362655881","NHS","1950"
"972","2020-12-01","North West","Outpatient appointments","6.20490620490621","1255","13580","8.45972362655881","Independent Sector","129"
"973","2020-12-01","South East","Inpatient admissions","27.0203066721923","6266","19860","23.9837709561357","NHS","3522"
"974","2020-12-01","South East","Inpatient admissions","27.0203066721923","6266","19860","23.9837709561357","Independent Sector","1304"
"975","2020-12-01","South East","Outpatient appointments","11.5751248297776","1255","13580","8.45972362655881","NHS","1948"
"976","2020-12-01","South East","Outpatient appointments","11.5751248297776","1255","13580","8.45972362655881","Independent Sector","255"
"977","2020-12-01","South West","Inpatient admissions","26.5056141544743","6266","19860","23.9837709561357","NHS","2160"
"978","2020-12-01","South West","Inpatient admissions","26.5056141544743","6266","19860","23.9837709561357","Independent Sector","779"
"979","2020-12-01","South West","Outpatient appointments","13.7931034482759","1255","13580","8.45972362655881","NHS","725"
"980","2020-12-01","South West","Outpatient appointments","13.7931034482759","1255","13580","8.45972362655881","Independent Sector","116"
"981","2021-01-01","East of England","Inpatient admissions","48.8095238095238","7719","8014","49.062480137291","NHS","473"
"982","2021-01-01","East of England","Inpatient admissions","48.8095238095238","7719","8014","49.062480137291","Independent Sector","451"
"983","2021-01-01","East of England","Outpatient appointments","3.80835380835381","1087","11776","8.45059472906787","NHS","1566"
"984","2021-01-01","East of England","Outpatient appointments","3.80835380835381","1087","11776","8.45059472906787","Independent Sector","62"
"985","2021-01-01","London","Inpatient admissions","52.5328330206379","7719","8014","49.062480137291","NHS","506"
"986","2021-01-01","London","Inpatient admissions","52.5328330206379","7719","8014","49.062480137291","Independent Sector","560"
"987","2021-01-01","London","Outpatient appointments","11.4848236259229","1087","11776","8.45059472906787","NHS","1079"
"988","2021-01-01","London","Outpatient appointments","11.4848236259229","1087","11776","8.45059472906787","Independent Sector","140"
"989","2021-01-01","Midlands","Inpatient admissions","54.5847176079734","7719","8014","49.062480137291","NHS","1367"
"990","2021-01-01","Midlands","Inpatient admissions","54.5847176079734","7719","8014","49.062480137291","Independent Sector","1643"
"991","2021-01-01","Midlands","Outpatient appointments","10.8153078202995","1087","11776","8.45059472906787","NHS","2680"
"992","2021-01-01","Midlands","Outpatient appointments","10.8153078202995","1087","11776","8.45059472906787","Independent Sector","325"
"993","2021-01-01","North East and Yorkshire","Inpatient admissions","40.9401260504202","7719","8014","49.062480137291","NHS","2249"
"994","2021-01-01","North East and Yorkshire","Inpatient admissions","40.9401260504202","7719","8014","49.062480137291","Independent Sector","1559"
"995","2021-01-01","North East and Yorkshire","Outpatient appointments","6.2263357172907","1087","11776","8.45059472906787","NHS","2229"
"996","2021-01-01","North East and Yorkshire","Outpatient appointments","6.2263357172907","1087","11776","8.45059472906787","Independent Sector","148"
"997","2021-01-01","North West","Inpatient admissions","45.9432387312187","7719","8014","49.062480137291","NHS","1619"
"998","2021-01-01","North West","Inpatient admissions","45.9432387312187","7719","8014","49.062480137291","Independent Sector","1376"
"999","2021-01-01","North West","Outpatient appointments","4.58970792767733","1087","11776","8.45059472906787","NHS","2058"
"1000","2021-01-01","North West","Outpatient appointments","4.58970792767733","1087","11776","8.45059472906787","Independent Sector","99"
"1001","2021-01-01","South East","Inpatient admissions","54.0453074433657","7719","8014","49.062480137291","NHS","852"
"1002","2021-01-01","South East","Inpatient admissions","54.0453074433657","7719","8014","49.062480137291","Independent Sector","1002"
"1003","2021-01-01","South East","Outpatient appointments","12.679288582903","1087","11776","8.45059472906787","NHS","1522"
"1004","2021-01-01","South East","Outpatient appointments","12.679288582903","1087","11776","8.45059472906787","Independent Sector","221"
"1005","2021-01-01","South West","Inpatient admissions","54.3352601156069","7719","8014","49.062480137291","NHS","948"
"1006","2021-01-01","South West","Inpatient admissions","54.3352601156069","7719","8014","49.062480137291","Independent Sector","1128"
"1007","2021-01-01","South West","Outpatient appointments","12.5340599455041","1087","11776","8.45059472906787","NHS","642"
"1008","2021-01-01","South West","Outpatient appointments","12.5340599455041","1087","11776","8.45059472906787","Independent Sector","92"
"1009","2021-02-01","East of England","Inpatient admissions","42.6914153132251","8496","8248","50.740563784042","NHS","741"
"1010","2021-02-01","East of England","Inpatient admissions","42.6914153132251","8496","8248","50.740563784042","Independent Sector","552"
"1011","2021-02-01","East of England","Outpatient appointments","3.88615216201423","1197","12015","9.05994550408719","NHS","1756"
"1012","2021-02-01","East of England","Outpatient appointments","3.88615216201423","1197","12015","9.05994550408719","Independent Sector","71"
"1013","2021-02-01","London","Inpatient admissions","46.8937875751503","8496","8248","50.740563784042","NHS","795"
"1014","2021-02-01","London","Inpatient admissions","46.8937875751503","8496","8248","50.740563784042","Independent Sector","702"
"1015","2021-02-01","London","Outpatient appointments","11.2075198843095","1197","12015","9.05994550408719","NHS","1228"
"1016","2021-02-01","London","Outpatient appointments","11.2075198843095","1197","12015","9.05994550408719","Independent Sector","155"
"1017","2021-02-01","Midlands","Inpatient admissions","58.3765112262522","8496","8248","50.740563784042","NHS","1205"
"1018","2021-02-01","Midlands","Inpatient admissions","58.3765112262522","8496","8248","50.740563784042","Independent Sector","1690"
"1019","2021-02-01","Midlands","Outpatient appointments","9.27318295739348","1197","12015","9.05994550408719","NHS","2896"
"1020","2021-02-01","Midlands","Outpatient appointments","9.27318295739348","1197","12015","9.05994550408719","Independent Sector","296"
"1021","2021-02-01","North East and Yorkshire","Inpatient admissions","47.4210931485758","8496","8248","50.740563784042","NHS","2049"
"1022","2021-02-01","North East and Yorkshire","Inpatient admissions","47.4210931485758","8496","8248","50.740563784042","Independent Sector","1848"
"1023","2021-02-01","North East and Yorkshire","Outpatient appointments","6.91489361702128","1197","12015","9.05994550408719","NHS","2100"
"1024","2021-02-01","North East and Yorkshire","Outpatient appointments","6.91489361702128","1197","12015","9.05994550408719","Independent Sector","156"
"1025","2021-02-01","North West","Inpatient admissions","50.0851788756388","8496","8248","50.740563784042","NHS","1465"
"1026","2021-02-01","North West","Inpatient admissions","50.0851788756388","8496","8248","50.740563784042","Independent Sector","1470"
"1027","2021-02-01","North West","Outpatient appointments","6.31970260223048","1197","12015","9.05994550408719","NHS","2016"
"1028","2021-02-01","North West","Outpatient appointments","6.31970260223048","1197","12015","9.05994550408719","Independent Sector","136"
"1029","2021-02-01","South East","Inpatient admissions","45.7796852646638","8496","8248","50.740563784042","NHS","1137"
"1030","2021-02-01","South East","Inpatient admissions","45.7796852646638","8496","8248","50.740563784042","Independent Sector","960"
"1031","2021-02-01","South East","Outpatient appointments","15.6024096385542","1197","12015","9.05994550408719","NHS","1401"
"1032","2021-02-01","South East","Outpatient appointments","15.6024096385542","1197","12015","9.05994550408719","Independent Sector","259"
"1033","2021-02-01","South West","Inpatient admissions","59.81220657277","8496","8248","50.740563784042","NHS","856"
"1034","2021-02-01","South West","Inpatient admissions","59.81220657277","8496","8248","50.740563784042","Independent Sector","1274"
"1035","2021-02-01","South West","Outpatient appointments","16.711590296496","1197","12015","9.05994550408719","NHS","618"
"1036","2021-02-01","South West","Outpatient appointments","16.711590296496","1197","12015","9.05994550408719","Independent Sector","124"
"1037","2021-03-01","East of England","Inpatient admissions","33.2647179909428","10809","16755","39.214192424902","NHS","1621"
"1038","2021-03-01","East of England","Inpatient admissions","33.2647179909428","10809","16755","39.214192424902","Independent Sector","808"
"1039","2021-03-01","East of England","Outpatient appointments","2.94579732914376","1541","15718","8.92867489425807","NHS","2471"
"1040","2021-03-01","East of England","Outpatient appointments","2.94579732914376","1541","15718","8.92867489425807","Independent Sector","75"
"1041","2021-03-01","London","Inpatient admissions","34.1324664770419","10809","16755","39.214192424902","NHS","1621"
"1042","2021-03-01","London","Inpatient admissions","34.1324664770419","10809","16755","39.214192424902","Independent Sector","840"
"1043","2021-03-01","London","Outpatient appointments","12.9094412331407","1541","15718","8.92867489425807","NHS","1808"
"1044","2021-03-01","London","Outpatient appointments","12.9094412331407","1541","15718","8.92867489425807","Independent Sector","268"
"1045","2021-03-01","Midlands","Inpatient admissions","44.9002719854941","10809","16755","39.214192424902","NHS","2431"
"1046","2021-03-01","Midlands","Inpatient admissions","44.9002719854941","10809","16755","39.214192424902","Independent Sector","1981"
"1047","2021-03-01","Midlands","Outpatient appointments","8.15524441169246","1541","15718","8.92867489425807","NHS","3739"
"1048","2021-03-01","Midlands","Outpatient appointments","8.15524441169246","1541","15718","8.92867489425807","Independent Sector","332"
"1049","2021-03-01","North East and Yorkshire","Inpatient admissions","36.5186500888099","10809","16755","39.214192424902","NHS","3574"
"1050","2021-03-01","North East and Yorkshire","Inpatient admissions","36.5186500888099","10809","16755","39.214192424902","Independent Sector","2056"
"1051","2021-03-01","North East and Yorkshire","Outpatient appointments","8.41827104567761","1541","15718","8.92867489425807","NHS","2426"
"1052","2021-03-01","North East and Yorkshire","Outpatient appointments","8.41827104567761","1541","15718","8.92867489425807","Independent Sector","223"
"1053","2021-03-01","North West","Inpatient admissions","36.8775820830615","10809","16755","39.214192424902","NHS","2903"
"1054","2021-03-01","North West","Inpatient admissions","36.8775820830615","10809","16755","39.214192424902","Independent Sector","1696"
"1055","2021-03-01","North West","Outpatient appointments","7.81648258283772","1541","15718","8.92867489425807","NHS","2170"
"1056","2021-03-01","North West","Outpatient appointments","7.81648258283772","1541","15718","8.92867489425807","Independent Sector","184"
